Date,Temperature,Wind Speed,Solar Radiation,Energy Demand,Grid Utilization
1/18/2024 23:00,24.79,14.01,885.73,681.49,559.1
1/19/2024 0:00,28.89,8.14,768.46,369.29,378.85
1/19/2024 1:00,13.16,7.91,693.46,929.44,741.09
1/19/2024 2:00,25.77,2.12,466.18,437.57,320.05
1/19/2024 3:00,12.92,0.01,335.78,542.47,476.11
1/19/2024 4:00,33.17,12.15,981.51,767.44,586.32
1/19/2024 5:00,24.09,1.31,817.52,484.97,551.34
1/19/2024 6:00,14.74,9.51,371.6,577.99,470.23
1/19/2024 7:00,13.09,13.72,862.81,1015.62,776.08
1/19/2024 8:00,10.73,3.13,783.04,379.21,363.69
1/19/2024 9:00,25.84,9.98,367.37,282.2,216.45
1/19/2024 10:00,11.56,1.18,483.9,528.36,406.89
1/19/2024 11:00,22.86,9.06,267.36,624.38,424.77
1/19/2024 12:00,12.94,2.46,199.95,742.66,548.1
1/19/2024 13:00,24.86,11.04,750.49,572.42,590.88
1/19/2024 14:00,29.45,4.52,340.76,989.91,671.62
1/19/2024 15:00,28.34,6.95,838.05,239.32,268.23
1/19/2024 16:00,27.83,8.99,996.05,631.77,550.08
1/19/2024 17:00,10.63,2.57,168.96,582.26,373.73
1/19/2024 18:00,7.65,11.12,525.73,847.58,561.07
1/19/2024 19:00,25.97,4.54,821.86,1166.28,804.74
1/19/2024 20:00,16.05,9.94,810.06,710.38,692.1
1/19/2024 21:00,17.97,2.37,784,1186.88,883.82
1/19/2024 22:00,5.93,10.32,414.1,502.25,341.48
1/19/2024 23:00,12.79,1.92,508.47,230.87,280.85
1/20/2024 0:00,6.01,6.38,635.47,365.66,286.94
1/20/2024 1:00,31.38,3.71,976.55,595.12,497.21
1/20/2024 2:00,12.3,11.23,394.79,516.33,347.48
1/20/2024 3:00,21.72,3.93,930.83,297.05,446.73
1/20/2024 4:00,6.17,13.23,342.42,632.66,434.11
1/20/2024 5:00,25.01,13.38,990.17,538.12,397.48
1/20/2024 6:00,14.69,2.95,703.24,322.62,394.43
1/20/2024 7:00,31.94,9.21,517.16,496.12,384.86
1/20/2024 8:00,31.64,1.32,652.05,1086.44,689.67
1/20/2024 9:00,14.76,5.87,345.28,502.05,353.86
1/20/2024 10:00,32.03,10.7,346.76,913.96,642.7
1/20/2024 11:00,34.88,9.89,202.2,812.05,546.88
1/20/2024 12:00,29.76,9.37,202.65,627.18,505.82
1/20/2024 13:00,30.35,4.24,412.9,439.03,302.93
1/20/2024 14:00,12.47,5.67,786.57,569.01,500.49
1/20/2024 15:00,22.3,1.54,647.17,792.11,569.57
1/20/2024 16:00,7.02,10.79,192.33,550.75,290.73
1/20/2024 17:00,7.85,7.56,867.01,414.9,465.86
1/20/2024 18:00,34.97,10.63,641.23,316.46,340.22
1/20/2024 19:00,14.8,3.73,964.77,1079.77,854.62
1/20/2024 20:00,27.45,4.87,703.17,640.31,545.67
1/20/2024 21:00,29.2,5.01,257.66,825.21,511.88
1/20/2024 22:00,30.74,0.39,526.41,690.41,469.2
1/20/2024 23:00,34.93,5.12,683.65,1072.57,781.64
1/21/2024 0:00,12.24,12.05,125.44,746.93,530.1
1/21/2024 1:00,6.21,13.46,113.42,680.78,510.21
1/21/2024 2:00,17.34,7.77,216.46,1124.6,757.05
1/21/2024 3:00,8.9,6.83,326.5,919.69,617.89
1/21/2024 4:00,5.67,0.46,486.59,311.55,297.69
1/21/2024 5:00,15.81,13.19,538.7,377.7,333.62
1/21/2024 6:00,28.51,0.2,224.22,987.12,585.8
1/21/2024 7:00,21.99,14.17,706.05,1035.85,762.54
1/21/2024 8:00,14.38,7.34,636.52,745.19,506.94
1/21/2024 9:00,24.63,5.13,365.02,754.46,518.96
1/21/2024 10:00,11.96,13.86,112.29,831.93,602.04
1/21/2024 11:00,5.43,0.37,169.88,639.12,458.55
1/21/2024 12:00,27.93,8.72,452.53,880.2,571.6
1/21/2024 13:00,23.71,8.23,238.58,308.48,228.36
1/21/2024 14:00,27.87,3.29,439.14,1161.28,742.55
1/21/2024 15:00,6.17,6.43,665.36,950.15,699.4
1/21/2024 16:00,30.11,9.78,592.51,831.17,668.28
1/21/2024 17:00,23.59,10.91,308.06,516.32,402.96
1/21/2024 18:00,21.9,0.01,409.44,360.96,422.67
1/21/2024 19:00,23.74,14.05,652.63,609.34,554.35
1/21/2024 20:00,30.93,2.47,874.77,861.58,701.85
1/21/2024 21:00,22.61,3.5,777.89,833.71,689.31
1/21/2024 22:00,22.43,3.95,598.06,582.64,458.68
1/21/2024 23:00,34.72,0.57,426.06,813.29,516.75
1/22/2024 0:00,27.7,1.85,428.55,1013.75,759.06
1/22/2024 1:00,18.27,14.8,891.48,226.28,363.04
1/22/2024 2:00,26.22,4.73,135.32,650.62,404.91
1/22/2024 3:00,16.68,1.73,989.18,958.56,786.49
1/22/2024 4:00,11.87,1.6,697.94,746.14,649.16
1/22/2024 5:00,22.91,10.79,713.02,851.48,694.73
1/22/2024 6:00,32.85,12.82,134.2,716.68,382.41
1/22/2024 7:00,32.87,3.85,644.98,1191.87,855.92
1/22/2024 8:00,15.26,0.31,536.3,254.62,251.62
1/22/2024 9:00,20.83,3.35,195.2,691.04,508.98
1/22/2024 10:00,11.35,0.85,350.13,291.42,296.34
1/22/2024 11:00,34.87,1.55,901.28,359.79,461.9
1/22/2024 12:00,34.43,6.47,594.99,583.04,412.28
1/22/2024 13:00,24.49,3.45,472.07,355.54,268.19
1/22/2024 14:00,29.13,7.74,165.41,1163.69,786.23
1/22/2024 15:00,26.45,3.8,742.71,1146.79,806.65
1/22/2024 16:00,22.79,14.11,732.57,536.11,390.7
1/22/2024 17:00,6.6,13.59,652.64,839.75,659.65
1/22/2024 18:00,18.64,8.5,559.24,733.75,523.89
1/22/2024 19:00,25.24,5.32,490.41,1015.59,796.39
1/22/2024 20:00,25.33,5.72,633.94,827.45,637.49
1/22/2024 21:00,16.19,6.18,310.06,200.25,189.56
1/22/2024 22:00,33.25,10.91,947.13,963.17,747.78
1/22/2024 23:00,10.02,6.77,629.92,946.85,772.96
1/23/2024 0:00,20.01,12.85,380.07,709.72,518.49
1/23/2024 1:00,25.73,14.16,504.71,1102.92,740.85
1/23/2024 2:00,25.91,5.04,825.12,1108.45,789.88
1/23/2024 3:00,24.46,8.41,245.45,723.91,478.92
1/23/2024 4:00,13.26,1.43,363.55,807.99,508.48
1/23/2024 5:00,9.69,3.01,711.56,1196.52,911.37
1/23/2024 6:00,24.08,6.2,383.94,498.82,285.04
1/23/2024 7:00,22.98,3.09,813.25,524.62,470.14
1/23/2024 8:00,10.38,13.15,217.41,382.77,302.34
1/23/2024 9:00,26.15,2.37,786.42,1095.87,831.67
1/23/2024 10:00,18.66,6.83,161.52,944.49,562.45
1/23/2024 11:00,25.03,9.09,111.33,305.64,237.76
1/23/2024 12:00,30.12,10.38,908.4,1181.77,845.4
1/23/2024 13:00,10.09,5.75,623.21,930.96,681.52
1/23/2024 14:00,5.57,13.04,416.64,1050.52,744.93
1/23/2024 15:00,28.37,8.52,309.34,248.15,233.05
1/23/2024 16:00,23.29,6.59,655.2,704.96,519.6
1/23/2024 17:00,25.99,1.01,558.1,898.6,710.55
1/23/2024 18:00,30.14,6.97,992.44,742.95,647.89
1/23/2024 19:00,29.08,12.31,984.89,866.65,752.89
1/23/2024 20:00,33.83,9.22,671.52,1017.87,820.56
1/23/2024 21:00,21.08,12.48,498.58,574.34,498.95
1/23/2024 22:00,19.65,7.41,542.03,1048.67,792.87
1/23/2024 23:00,17.06,1.78,714.23,362.92,370.05
1/24/2024 0:00,9.61,0.2,191.42,470.89,360.49
1/24/2024 1:00,22.18,4.55,395.52,243.35,235.34
1/24/2024 2:00,13.31,10.47,167.75,564.43,310.69
1/24/2024 3:00,32.64,11.85,166.02,579.91,395.1
1/24/2024 4:00,22.5,4.44,276.26,1005.27,670.79
1/24/2024 5:00,22.79,7.43,536.73,853.13,647.67
1/24/2024 6:00,15.65,6.32,806.3,636.72,536.26
1/24/2024 7:00,6.56,6.16,536.95,852.11,579.97
1/24/2024 8:00,5.95,3.47,401.93,252.78,264.53
1/24/2024 9:00,17.7,2.05,174.12,380.27,197.12
1/24/2024 10:00,7.54,2.95,595.27,826.95,687.87
1/24/2024 11:00,23.21,0.83,344.14,841.37,561.99
1/24/2024 12:00,31.43,2.97,653.44,974.13,727.15
1/24/2024 13:00,31.49,0.14,979.47,603,585.61
1/24/2024 14:00,24.77,9.41,200.18,922.55,622.16
1/24/2024 15:00,11.34,4.75,290.91,883.98,517.65
1/24/2024 16:00,30.89,14.6,525.79,1163.39,842.94
1/24/2024 17:00,31.58,2.91,971.75,415.13,458.3
1/24/2024 18:00,10.9,5.19,794.63,751.68,577.65
1/24/2024 19:00,27.12,5.37,908.41,801.76,624.72
1/24/2024 20:00,13.6,0.13,400.34,1198.65,782.54
1/24/2024 21:00,29.08,12.59,992.83,401.18,373.08
1/24/2024 22:00,34.92,0.48,192.55,723.22,558.51
1/24/2024 23:00,5.9,14.1,147.68,546.19,430.14
1/25/2024 0:00,31.92,13.38,870.04,725.89,630.79
1/25/2024 1:00,23.68,8.03,934.54,432.13,434.21
1/25/2024 2:00,34.2,8.15,181.53,247.61,174.2
1/25/2024 3:00,18.95,9.81,202.08,772.57,540.88
1/25/2024 4:00,30.42,5.81,129.86,535.85,434.79
1/25/2024 5:00,6.87,9.71,194.06,381.94,238.49
1/25/2024 6:00,15.06,0.67,288.48,523.94,316.11
1/25/2024 7:00,7.01,0.81,973.07,249.28,421.48
1/25/2024 8:00,34.26,6.86,701.07,1150.44,740.44
1/25/2024 9:00,29.51,8.24,800.7,781.15,577.58
1/25/2024 10:00,30.58,13.32,798.53,1014.77,754.89
1/25/2024 11:00,33.14,1.57,581.57,623.12,412.01
1/25/2024 12:00,7.55,12.34,817.74,1103.31,879.91
1/25/2024 13:00,16.57,3.15,636.23,683.32,579.77
1/25/2024 14:00,7.13,5.91,383.09,773.95,511.65
1/25/2024 15:00,11.32,4.75,605,691.79,599.58
1/25/2024 16:00,11.88,6,580.16,933.28,747.86
1/25/2024 17:00,19.07,2.26,841.11,766.66,622.33
1/25/2024 18:00,13.06,7.55,983.55,471.6,456.38
1/25/2024 19:00,8.03,12.02,469.94,345.54,413.09
1/25/2024 20:00,10.02,6.62,787.05,806.12,676.48
1/25/2024 21:00,9.42,7.36,189.79,689.18,463.55
1/25/2024 22:00,34.19,12.73,799.15,295.98,404.32
1/25/2024 23:00,27.78,10.59,434.28,595.62,458.26
1/26/2024 0:00,34.03,7.36,135.45,714.78,429.94
1/26/2024 1:00,18.19,3.87,426.92,1026.89,705.14
1/26/2024 2:00,13.35,13.27,649.58,276.1,346.18
1/26/2024 3:00,28.95,8.66,207.33,548.5,270.09
1/26/2024 4:00,14.79,3.32,931.63,1022.66,785.19
1/26/2024 5:00,13.98,4.04,169.91,848.42,611.78
1/26/2024 6:00,11.98,12.05,937.01,489.96,454.58
1/26/2024 7:00,8.89,0.66,736.42,1045.34,851.73
1/26/2024 8:00,12.69,14.88,396.74,693.29,564.57
1/26/2024 9:00,15.66,1.96,451.68,698.35,505.87
1/26/2024 10:00,25.22,11.94,766.73,1176.59,829.68
1/26/2024 11:00,6.88,5.92,641.32,1147.12,801.57
1/26/2024 12:00,11.32,7.38,704.48,558.53,608.51
1/26/2024 13:00,29.27,13.21,450.25,340.58,386.8
1/26/2024 14:00,9.41,6.19,539.03,525.67,428.86
1/26/2024 15:00,15.28,8.06,990.88,230.48,305.25
1/26/2024 16:00,30.94,0.74,292.53,220.77,196.74
1/26/2024 17:00,9.65,0.04,476.07,595.52,464.72
1/26/2024 18:00,7.48,3.67,362.64,1141.02,694.6
1/26/2024 19:00,19.54,10.21,788.6,1071.36,803.52
1/26/2024 20:00,14.07,1.82,787.61,711.44,650.33
1/26/2024 21:00,21.9,1.71,363.2,765.23,441.64
1/26/2024 22:00,29.11,6.16,173.25,205.93,198.92
1/26/2024 23:00,9.11,9.72,110.29,415.5,339.13
1/27/2024 0:00,22.42,10.68,484.71,224.77,202.71
1/27/2024 1:00,20.17,2.68,469.3,954.54,751.03
1/27/2024 2:00,9.32,1.19,989.55,345.65,370.66
1/27/2024 3:00,23.72,14.11,522.82,1069.05,766.64
1/27/2024 4:00,13.21,3.91,330.78,843.32,556.42
1/27/2024 5:00,19.64,12.8,902.11,429.42,421.44
1/27/2024 6:00,7.47,12.95,541.96,357.72,290.86
1/27/2024 7:00,18.79,11.59,639.26,827.62,658.2
1/27/2024 8:00,14.19,2.53,186.1,1100.84,739.91
1/27/2024 9:00,29.67,12.33,444.62,918.36,635.49
1/27/2024 10:00,6.71,11.54,949.8,548.55,449.94
1/27/2024 11:00,17.56,8.95,630.55,787.38,617.8
1/27/2024 12:00,18.75,5.06,410.05,510.76,409.06
1/27/2024 13:00,26.75,3.94,663.1,1199.15,840.88
1/27/2024 14:00,22.23,1.83,919.37,948.84,846.36
1/27/2024 15:00,25.02,7.65,346.59,814.38,478.99
1/27/2024 16:00,28.31,8.78,554.61,623.26,373.13
1/27/2024 17:00,30.87,5.39,962.82,818.15,646.37
1/27/2024 18:00,14.42,7.13,255.16,541.62,410.81
1/27/2024 19:00,21.14,5.45,747.7,228.86,233.52
1/27/2024 20:00,30.2,9.62,653.03,595.09,437.65
1/27/2024 21:00,34.68,13.52,711.71,1130.48,866.83
1/27/2024 22:00,31.69,2.46,416.1,826.3,601.88
1/27/2024 23:00,16.14,5.72,382.49,283.96,265.15
1/28/2024 0:00,10.85,2.11,715.79,1084.99,833.01
1/28/2024 1:00,19.68,9.37,293.99,468.87,317.93
1/28/2024 2:00,27.25,10.93,477.69,443.77,341.76
1/28/2024 3:00,19.78,13.98,269.36,497.09,391.22
1/28/2024 4:00,19.5,4.18,107.47,777.2,420.15
1/28/2024 5:00,30.15,14.25,973.05,744.69,532.86
1/28/2024 6:00,15.84,0.95,488.53,691.41,490.8
1/28/2024 7:00,30.79,9.05,972.41,917.54,790.64
1/28/2024 8:00,17.2,0.86,226.29,516.54,367.87
1/28/2024 9:00,14.85,13.41,628.63,982.06,756.49
1/28/2024 10:00,18.62,7.95,280.88,375.32,179.76
1/28/2024 11:00,27.87,10.04,811.07,982.62,766.56
1/28/2024 12:00,8.78,12.47,805.33,863.81,710.8
1/28/2024 13:00,10.89,2.25,201.35,883.21,502.43
1/28/2024 14:00,33.54,0.58,920.86,681.55,636.15
1/28/2024 15:00,10.26,13.18,275.17,867,568.34
1/28/2024 16:00,22.03,4.72,651.68,279.8,451.31
1/28/2024 17:00,22.38,1.93,987.07,1051.55,719.29
1/28/2024 18:00,19.69,7.03,894.16,255.55,399.91
1/28/2024 19:00,24.34,8.97,960.91,348.74,380.82
1/28/2024 20:00,11.89,0.46,408.34,776.79,466.84
1/28/2024 21:00,21.58,4.12,195.02,939.41,575.89
1/28/2024 22:00,16.17,0.49,269.51,276.25,233.48
1/28/2024 23:00,24.85,6.31,550.45,1120.76,833.79
1/29/2024 0:00,9.24,13.43,813.91,1173.61,951.7
1/29/2024 1:00,22.13,14.74,235.14,805.95,600.22
1/29/2024 2:00,10.56,9.56,693.76,681.24,498.27
1/29/2024 3:00,13.36,2.42,391.22,941.39,699.35
1/29/2024 4:00,11.56,13.59,407.08,528.36,416.64
1/29/2024 5:00,10.49,7.74,695.73,693.26,521.6
1/29/2024 6:00,29.77,2.31,520.3,1116.15,762.92
1/29/2024 7:00,13.57,13.83,830.83,1155.66,822.68
1/29/2024 8:00,32.81,11.36,240.33,1127.07,725.03
1/29/2024 9:00,34.1,10.98,810.95,462.45,402.08
1/29/2024 10:00,22.14,10.64,157.81,432.47,238.58
1/29/2024 11:00,9.29,3.01,274.65,497.66,377.18
1/29/2024 12:00,16.24,3.17,690.53,641.31,554.01
1/29/2024 13:00,28.93,10.32,869.43,514.17,471.97
1/29/2024 14:00,16.02,3.3,327.41,574.21,478.06
1/29/2024 15:00,7.61,6.58,394.47,820.64,557.6
1/29/2024 16:00,21.7,11.73,583.41,962.53,677.89
1/29/2024 17:00,30.35,11.76,290.42,935.56,651.27
1/29/2024 18:00,28.88,6.8,830.04,1014.42,767.36
1/29/2024 19:00,10.25,11.88,796.27,232.18,301.62
1/29/2024 20:00,25.18,12.58,230.76,247.73,67.51
1/29/2024 21:00,11.62,9.82,517.45,989.38,696.97
1/29/2024 22:00,11.55,3.43,797.34,733.08,507.61
1/29/2024 23:00,31.22,4.11,403.6,778.14,486.15
1/30/2024 0:00,12.49,4.72,669.8,252.59,218.27
1/30/2024 1:00,12.9,1.75,145.19,455.31,249.92
1/30/2024 2:00,5.02,4.1,647.82,838.35,604.72
1/30/2024 3:00,31.12,3.14,237.39,1059.18,658.35
1/30/2024 4:00,28.78,6.83,847.52,1116.98,872.23
1/30/2024 5:00,23.82,13.63,419.9,700.42,513.99
1/30/2024 6:00,27.51,1.57,353.4,745.47,422.75
1/30/2024 7:00,9.56,10.8,856.8,1033.05,794.27
1/30/2024 8:00,18.75,10.31,145.13,737.62,486.48
1/30/2024 9:00,15.54,1.44,456.95,716.86,504.93
1/30/2024 10:00,7.81,13.84,433,1105.08,745.22
1/30/2024 11:00,19.58,8.53,356.32,989.93,673.89
1/30/2024 12:00,32.62,5.46,920.58,1109.07,887.24
1/30/2024 13:00,6.2,11.35,775.84,418.25,326.24
1/30/2024 14:00,13.74,3.86,157.53,724.38,453.53
1/30/2024 15:00,11.23,10.4,743.22,1042.47,848.5
1/30/2024 16:00,12.14,0.6,574.57,311.15,372.38
1/30/2024 17:00,32.25,12.59,910.78,994.66,820.24
1/30/2024 18:00,19.04,6.72,381.65,382.97,332.28
1/30/2024 19:00,18.99,9.55,616.75,1008.12,810
1/30/2024 20:00,27.82,3.32,550.68,812,692.9
1/30/2024 21:00,9.63,10.16,540.6,393.24,336.59
1/30/2024 22:00,19.62,11.58,510.49,673.35,456.48
1/30/2024 23:00,17.9,7.1,285.07,881.91,571.93
1/31/2024 0:00,22.91,9.27,780.14,833.85,810.25
1/31/2024 1:00,34.99,6.84,506.2,627.25,398.44
1/31/2024 2:00,28.08,13.41,962.66,1099.37,827.28
1/31/2024 3:00,16.94,7.47,334.73,719.26,427.12
1/31/2024 4:00,29.83,12.63,714.47,705.87,571.39
1/31/2024 5:00,10.12,12.02,946.65,262.25,285.34
1/31/2024 6:00,5.91,6.16,697.11,1122.12,806.64
1/31/2024 7:00,11.13,3.45,884.15,377.12,305.25
1/31/2024 8:00,15.21,6.09,844.73,728.34,636.23
1/31/2024 9:00,20.32,12.39,424.11,1003.57,746.84
1/31/2024 10:00,23.45,3.41,640.11,415.45,357.76
1/31/2024 11:00,32.32,7.87,240.64,727.37,477.01
1/31/2024 12:00,20.3,12.09,581.97,440.68,371.43
1/31/2024 13:00,20.04,5.3,307.38,959.69,645.81
1/31/2024 14:00,6.51,9.63,769.36,764.34,609.61
1/31/2024 15:00,6.05,3.68,575.25,1055.98,786.67
1/31/2024 16:00,21.53,1.64,470.1,1094.56,812.24
1/31/2024 17:00,18.15,11.92,341.92,848.73,535.73
1/31/2024 18:00,30.18,1.48,998.83,925.39,739.39
1/31/2024 19:00,9.82,4.07,164.54,749.22,527.11
1/31/2024 20:00,5.75,12.83,139.2,584.43,306.13
1/31/2024 21:00,18.47,5.2,295.53,848.12,468.92
1/31/2024 22:00,12.12,14.6,973.97,1108.29,869.62
1/31/2024 23:00,6.49,14.7,981.31,616.68,589.62
2/1/2024 0:00,26.74,4.02,689.43,514.41,410.02
2/1/2024 1:00,8.35,0.61,892.1,588.44,502.49
2/1/2024 2:00,23.25,10.58,292.57,635.4,400.68
2/1/2024 3:00,13.43,6.76,974.84,273.56,315.08
2/1/2024 4:00,10.2,1.51,228.51,698.44,499.29
2/1/2024 5:00,16.39,10.61,191.01,694.31,394.7
2/1/2024 6:00,29.04,0.47,200.99,788.44,499.94
2/1/2024 7:00,16.76,13.05,615.82,562.82,414.28
2/1/2024 8:00,27.52,2.08,802.88,813.11,575.47
2/1/2024 9:00,8.76,1.91,430,1078.22,776.25
2/1/2024 10:00,28.18,2.64,980.11,1155.47,863.05
2/1/2024 11:00,12.11,14.4,490.98,783.61,576.34
2/1/2024 12:00,25.32,10.4,235.4,242.59,116.19
2/1/2024 13:00,21.97,12.02,519.37,1169.24,767.12
2/1/2024 14:00,32.87,5.96,711.13,905.86,722.95
2/1/2024 15:00,16.62,5.04,849,535.96,620.24
2/1/2024 16:00,6.98,3.52,512.89,347.16,211.71
2/1/2024 17:00,5.57,7.21,634.25,343.42,322.12
2/1/2024 18:00,29.81,8.28,340.61,367.74,308.55
2/1/2024 19:00,20.74,9.48,681.32,245.57,251.86
2/1/2024 20:00,28.26,3.86,987.37,1102.15,900.86
2/1/2024 21:00,12.03,14.23,144.15,740.77,428.53
2/1/2024 22:00,15.35,2.55,897.88,899.96,726.99
2/1/2024 23:00,5.9,14.48,606.05,1028.11,710.52
2/2/2024 0:00,33.84,0.22,326.89,991.54,721.25
2/2/2024 1:00,25.04,7.22,959.4,1082.61,806.9
2/2/2024 2:00,33,5,535.02,1167.25,789.26
2/2/2024 3:00,12.96,6.74,398.52,639.07,509.76
2/2/2024 4:00,23.34,8.56,263.35,1150.34,690.61
2/2/2024 5:00,25.35,6.53,320.01,923.29,620.76
2/2/2024 6:00,14.53,6.22,849.56,270.67,240.56
2/2/2024 7:00,30.44,10.99,652.97,881.78,604.17
2/2/2024 8:00,33.41,10.29,921.92,886.72,734.49
2/2/2024 9:00,31.55,12.5,308.77,1105.86,674.49
2/2/2024 10:00,27.17,3.75,209.02,572.93,357.96
2/2/2024 11:00,13.32,9.14,105.48,784.91,515.78
2/2/2024 12:00,13.45,8.78,557.08,212.19,208.89
2/2/2024 13:00,33.9,5.55,998.48,532.08,559.53
2/2/2024 14:00,5.31,7.29,725.47,262.24,312.49
2/2/2024 15:00,26.48,4.71,377.56,721.87,529.95
2/2/2024 16:00,26.19,2.13,889.17,1017.45,850.14
2/2/2024 17:00,23.68,3.21,803.55,406.44,420.25
2/2/2024 18:00,34.7,1.58,113.87,727.44,536.02
2/2/2024 19:00,14.36,10.25,835.17,404.01,453.98
2/2/2024 20:00,15.2,9.91,370.47,320.69,239.34
2/2/2024 21:00,7.37,14.26,234.71,711,536.77
2/2/2024 22:00,18.28,10.95,303.7,279.15,240.33
2/2/2024 23:00,12.83,0.78,521.72,787.35,556.95
2/3/2024 0:00,15.3,13.26,482.38,231.34,247.87
2/3/2024 1:00,30.04,12.94,360,306.71,310.35
2/3/2024 2:00,33.06,6.65,255,750,523.09
2/3/2024 3:00,10.57,8.79,786.01,791.41,722.29
2/3/2024 4:00,16.18,14.64,991.1,228.99,388.47
2/3/2024 5:00,32.86,7.98,800.01,773.38,649.39
2/3/2024 6:00,6.85,13.58,366.34,1038.5,643.71
2/3/2024 7:00,7.77,1.25,320.33,922.32,608.34
2/3/2024 8:00,9.88,2.87,295.9,331.19,261.19
2/3/2024 9:00,22.86,6.61,223.03,792.47,554.26
2/3/2024 10:00,9.51,8.77,596.2,872.25,673.58
2/3/2024 11:00,34.04,12.24,644.86,237.23,278.56
2/3/2024 12:00,18.4,14.82,734.95,1055.35,784.73
2/3/2024 13:00,20.05,5.83,712.19,1106.27,841.64
2/3/2024 14:00,12.4,0.71,363.1,1050.45,659.89
2/3/2024 15:00,19.13,12.02,397.28,1024.63,777.81
2/3/2024 16:00,24.86,9.07,713.36,944.97,606.39
2/3/2024 17:00,27.54,2.98,414.5,833.43,655.43
2/3/2024 18:00,27.62,7.42,291.36,878.63,582.45
2/3/2024 19:00,22.34,11.13,436.9,1006.4,740.23
2/3/2024 20:00,32.13,11.56,344.88,862.5,603.51
2/3/2024 21:00,29.52,7.49,179.48,527.73,369.08
2/3/2024 22:00,27.71,4.58,847.13,575.96,542.26
2/3/2024 23:00,6.67,14.61,867.8,1097.06,870.79
2/4/2024 0:00,5.21,9.95,297.78,217.12,172.39
2/4/2024 1:00,11.37,6.12,158.29,898.82,622.08
2/4/2024 2:00,24.91,4.21,764.94,1154.78,791.21
2/4/2024 3:00,17.34,10.97,290.38,906.23,600.45
2/4/2024 4:00,17.07,3.63,454.09,1193.91,848.6
2/4/2024 5:00,31.54,2.58,157.72,887.54,613.56
2/4/2024 6:00,31.87,7.95,303.64,234.36,223.59
2/4/2024 7:00,32.28,4.35,813.61,1027.01,758.82
2/4/2024 8:00,14.42,9.43,823.96,484.63,499.46
2/4/2024 9:00,25.73,1.77,286.38,646.06,411.26
2/4/2024 10:00,13.15,9.82,402.32,512.09,474.31
2/4/2024 11:00,10.72,4.25,220.81,468.55,320.64
2/4/2024 12:00,10.54,0,166.76,631.41,335.21
2/4/2024 13:00,15.26,1.9,992.95,578.75,485.92
2/4/2024 14:00,17.9,14,690.03,833.34,638.79
2/4/2024 15:00,29.93,13.01,587.89,1013.15,731.16
2/4/2024 16:00,8.6,3.5,788.95,497.09,554.18
2/4/2024 17:00,27.05,11.68,856.07,413.72,366.35
2/4/2024 18:00,20.94,9.13,826.04,866.9,686.41
2/4/2024 19:00,13.64,14.56,114.89,870.32,490.74
2/4/2024 20:00,19.78,5.6,268.13,1101.13,689.11
2/4/2024 21:00,14,10.22,689.41,215.95,350.63
2/4/2024 22:00,22.88,0.95,438.18,1053.04,662.55
2/4/2024 23:00,18.02,5.94,984.23,721,658.21
2/5/2024 0:00,9.93,14.46,698.86,821.3,650.75
2/5/2024 1:00,8.5,8.08,960.89,291.37,364.98
2/5/2024 2:00,21.4,4.32,281.3,632.61,461.37
2/5/2024 3:00,32.07,1.8,877.56,427.3,373.71
2/5/2024 4:00,15.32,10.55,389.22,454.23,432.14
2/5/2024 5:00,26.99,9.67,990.61,704.1,715.85
2/5/2024 6:00,24.76,5.61,241.92,1012.46,657.65
2/5/2024 7:00,32.95,14.26,564.71,943.78,798.94
2/5/2024 8:00,29.63,0.33,813.56,791,617.33
2/5/2024 9:00,22,4.56,489.38,739.42,561.09
2/5/2024 10:00,24.71,13.82,521.28,627.31,550.85
2/5/2024 11:00,31.95,4.81,987.72,1172.71,877.74
2/5/2024 12:00,16.99,3.78,482.78,760.19,483.22
2/5/2024 13:00,14.8,8.01,643.66,453.97,319.73
2/5/2024 14:00,5.32,12.36,149.09,430.09,389.68
2/5/2024 15:00,29.8,1.55,857.99,811.35,631.8
2/5/2024 16:00,29.03,14.15,683.35,722.83,559.67
2/5/2024 17:00,8.13,11.93,463.62,207.7,160.51
2/5/2024 18:00,22.31,2.72,114.55,1030.07,688.09
2/5/2024 19:00,18.92,10.68,632.5,904.12,628.83
2/5/2024 20:00,8.56,5.77,111.39,861.83,514.24
2/5/2024 21:00,34.42,6.03,101.08,268.78,195.86
2/5/2024 22:00,11.44,11.75,654.49,562.06,413.75
2/5/2024 23:00,7.02,14.44,270.12,1135.38,724.88
2/6/2024 0:00,22.85,1.9,272.7,1062.59,762.01
2/6/2024 1:00,27.17,6.31,687.94,485.54,449.7
2/6/2024 2:00,5.97,7.21,148.33,357.06,249.71
2/6/2024 3:00,24.76,5.64,382.07,649.09,476.04
2/6/2024 4:00,20.97,5.45,234.49,555.83,360.39
2/6/2024 5:00,8.1,0.78,622.16,882.23,753.5
2/6/2024 6:00,10.18,10.28,695.59,1166.43,797.34
2/6/2024 7:00,22.04,6.54,749.02,563,497.5
2/6/2024 8:00,13.89,2.92,329.71,262.22,228.74
2/6/2024 9:00,33.15,12.24,180.32,1097.61,743.85
2/6/2024 10:00,29.56,12.04,170.82,237.95,230.89
2/6/2024 11:00,34.51,7.3,483.54,1152.77,786.04
2/6/2024 12:00,12.79,4.48,951.26,864.58,723.09
2/6/2024 13:00,34.09,9.57,295.96,1141.69,759.67
2/6/2024 14:00,17.94,4.32,331.07,399.66,191.97
